INPUT_TABLE,,,,,,
Variable ID,,,,,,
1,,,,,,
,,,,,,
GCAM_ID,GCAM_region_name,GCAM_AEZ,GCAM_crop,final_above,final_below,Year
6,Former Soviet Union,12,FodderGrass,1,1,2020
7,China,12,FodderGrass,1,1,2020
9,Africa,12,FodderGrass,1,1,2020
10,Latin America,12,FodderGrass,1,1,2020
11,Southeast Asia,12,FodderGrass,1,1,2020
12,Eastern Europe,12,FodderGrass,1,1,2020
14,India,12,FodderGrass,1,1,2020
1,USA,13,FodderGrass,1,1,2020
2,Canada,13,FodderGrass,1,1,2020
3,Western Europe,13,FodderGrass,1,1,2020
6,Former Soviet Union,13,FodderGrass,1,1,2020
7,China,13,FodderGrass,1,1,2020
10,Latin America,13,FodderGrass,1,1,2020
11,Southeast Asia,13,FodderGrass,1,1,2020
14,India,13,FodderGrass,1,1,2020
1,USA,14,FodderGrass,1,1,2020
2,Canada,14,FodderGrass,1,1,2020
3,Western Europe,14,FodderGrass,1,1,2020
6,Former Soviet Union,14,FodderGrass,1,1,2020
7,China,14,FodderGrass,1,1,2020
10,Latin America,14,FodderGrass,1,1,2020
11,Southeast Asia,14,FodderGrass,1,1,2020
14,India,14,FodderGrass,1,1,2020
1,USA,15,FodderGrass,1,1,2020
2,Canada,15,FodderGrass,1,1,2020
3,Western Europe,15,FodderGrass,1,1,2020
4,Japan,15,FodderGrass,1,1,2020
5,Australia_NZ,15,FodderGrass,1,1,2020
6,Former Soviet Union,15,FodderGrass,1,1,2020
7,China,15,FodderGrass,1,1,2020
10,Latin America,15,FodderGrass,1,1,2020
11,Southeast Asia,15,FodderGrass,1,1,2020
12,Eastern Europe,15,FodderGrass,1,1,2020
14,India,15,FodderGrass,1,1,2020
1,USA,16,FodderGrass,1,1,2020
2,Canada,16,FodderGrass,1,1,2020
3,Western Europe,16,FodderGrass,1,1,2020
5,Australia_NZ,16,FodderGrass,1,1,2020
6,Former Soviet Union,16,FodderGrass,1,1,2020
7,China,16,FodderGrass,1,1,2020
10,Latin America,16,FodderGrass,1,1,2020
11,Southeast Asia,16,FodderGrass,1,1,2020
12,Eastern Europe,16,FodderGrass,1,1,2020
14,India,16,FodderGrass,1,1,2020
5,Australia_NZ,17,FodderGrass,1,1,2020
7,China,17,FodderGrass,1,1,2020
10,Latin America,17,FodderGrass,1,1,2020
10,Latin America,18,FodderGrass,1,1,2020
5,Australia_NZ,1,FodderHerb,1,1,2020
8,Middle East,1,FodderHerb,1,1,2020
9,Africa,1,FodderHerb,1,1,2020
10,Latin America,1,FodderHerb,1,1,2020
11,Southeast Asia,1,FodderHerb,1,1,2020
14,India,1,FodderHerb,1,1,2020
5,Australia_NZ,2,FodderHerb,1,1,2020
8,Middle East,2,FodderHerb,1,1,2020
9,Africa,2,FodderHerb,1,1,2020
10,Latin America,2,FodderHerb,1,1,2020
14,India,2,FodderHerb,1,1,2020
5,Australia_NZ,3,FodderHerb,1,1,2020
8,Middle East,3,FodderHerb,1,1,2020
9,Africa,3,FodderHerb,1,1,2020
10,Latin America,3,FodderHerb,1,1,2020
11,Southeast Asia,3,FodderHerb,1,1,2020
14,India,3,FodderHerb,1,1,2020
3,Western Europe,4,FodderHerb,1,1,2020
5,Australia_NZ,4,FodderHerb,1,1,2020
7,China,4,FodderHerb,1,1,2020
9,Africa,4,FodderHerb,1,1,2020
10,Latin America,4,FodderHerb,1,1,2020
11,Southeast Asia,4,FodderHerb,1,1,2020
14,India,4,FodderHerb,1,1,2020
5,Australia_NZ,5,FodderHerb,1,1,2020
7,China,5,FodderHerb,1,1,2020
9,Africa,5,FodderHerb,1,1,2020
10,Latin America,5,FodderHerb,1,1,2020
11,Southeast Asia,5,FodderHerb,1,1,2020
14,India,5,FodderHerb,1,1,2020
5,Australia_NZ,6,FodderHerb,1,1,2020
7,China,6,FodderHerb,1,1,2020
9,Africa,6,FodderHerb,1,1,2020
10,Latin America,6,FodderHerb,1,1,2020
11,Southeast Asia,6,FodderHerb,1,1,2020
14,India,6,FodderHerb,1,1,2020
1,USA,7,FodderHerb,1,1,2020
2,Canada,7,FodderHerb,1,1,2020
3,Western Europe,7,FodderHerb,1,1,2020
5,Australia_NZ,7,FodderHerb,1,1,2020
6,Former Soviet Union,7,FodderHerb,1,1,2020
7,China,7,FodderHerb,1,1,2020
8,Middle East,7,FodderHerb,1,1,2020
9,Africa,7,FodderHerb,1,1,2020
10,Latin America,7,FodderHerb,1,1,2020
11,Southeast Asia,7,FodderHerb,1,1,2020
14,India,7,FodderHerb,1,1,2020
1,USA,8,FodderHerb,1,1,2020
2,Canada,8,FodderHerb,1,1,2020
3,Western Europe,8,FodderHerb,1,1,2020
5,Australia_NZ,8,FodderHerb,1,1,2020
6,Former Soviet Union,8,FodderHerb,1,1,2020
7,China,8,FodderHerb,1,1,2020
8,Middle East,8,FodderHerb,1,1,2020
9,Africa,8,FodderHerb,1,1,2020
10,Latin America,8,FodderHerb,1,1,2020
11,Southeast Asia,8,FodderHerb,1,1,2020
12,Eastern Europe,8,FodderHerb,1,1,2020
14,India,8,FodderHerb,1,1,2020
1,USA,9,FodderHerb,1,1,2020
2,Canada,9,FodderHerb,1,1,2020
3,Western Europe,9,FodderHerb,1,1,2020
4,Japan,9,FodderHerb,1,1,2020
5,Australia_NZ,9,FodderHerb,1,1,2020
6,Former Soviet Union,9,FodderHerb,1,1,2020
7,China,9,FodderHerb,1,1,2020
8,Middle East,9,FodderHerb,1,1,2020
9,Africa,9,FodderHerb,1,1,2020
10,Latin America,9,FodderHerb,1,1,2020
11,Southeast Asia,9,FodderHerb,1,1,2020
12,Eastern Europe,9,FodderHerb,1,1,2020
14,India,9,FodderHerb,1,1,2020
1,USA,10,FodderHerb,1,1,2020
2,Canada,10,FodderHerb,1,1,2020
3,Western Europe,10,FodderHerb,1,1,2020
4,Japan,10,FodderHerb,1,1,2020
5,Australia_NZ,10,FodderHerb,1,1,2020
6,Former Soviet Union,10,FodderHerb,1,1,2020
7,China,10,FodderHerb,1,1,2020
8,Middle East,10,FodderHerb,1,1,2020
9,Africa,10,FodderHerb,1,1,2020
10,Latin America,10,FodderHerb,1,1,2020
11,Southeast Asia,10,FodderHerb,1,1,2020
12,Eastern Europe,10,FodderHerb,1,1,2020
13,Korea,10,FodderHerb,1,1,2020
14,India,10,FodderHerb,1,1,2020
1,USA,11,FodderHerb,1,1,2020
2,Canada,11,FodderHerb,1,1,2020
3,Western Europe,11,FodderHerb,1,1,2020
4,Japan,11,FodderHerb,1,1,2020
5,Australia_NZ,11,FodderHerb,1,1,2020
6,Former Soviet Union,11,FodderHerb,1,1,2020
7,China,11,FodderHerb,1,1,2020
9,Africa,11,FodderHerb,1,1,2020
10,Latin America,11,FodderHerb,1,1,2020
11,Southeast Asia,11,FodderHerb,1,1,2020
12,Eastern Europe,11,FodderHerb,1,1,2020
13,Korea,11,FodderHerb,1,1,2020
14,India,11,FodderHerb,1,1,2020
1,USA,12,FodderHerb,1,1,2020
3,Western Europe,12,FodderHerb,1,1,2020
4,Japan,12,FodderHerb,1,1,2020
5,Australia_NZ,12,FodderHerb,1,1,2020
6,Former Soviet Union,12,FodderHerb,1,1,2020
7,China,12,FodderHerb,1,1,2020
9,Africa,12,FodderHerb,1,1,2020
10,Latin America,12,FodderHerb,1,1,2020
11,Southeast Asia,12,FodderHerb,1,1,2020
12,Eastern Europe,12,FodderHerb,1,1,2020
14,India,12,FodderHerb,1,1,2020
1,USA,13,FodderHerb,1,1,2020
2,Canada,13,FodderHerb,1,1,2020
3,Western Europe,13,FodderHerb,1,1,2020
6,Former Soviet Union,13,FodderHerb,1,1,2020
7,China,13,FodderHerb,1,1,2020
10,Latin America,13,FodderHerb,1,1,2020
11,Southeast Asia,13,FodderHerb,1,1,2020
14,India,13,FodderHerb,1,1,2020
1,USA,14,FodderHerb,1,1,2020
2,Canada,14,FodderHerb,1,1,2020
3,Western Europe,14,FodderHerb,1,1,2020
6,Former Soviet Union,14,FodderHerb,1,1,2020
7,China,14,FodderHerb,1,1,2020
10,Latin America,14,FodderHerb,1,1,2020
11,Southeast Asia,14,FodderHerb,1,1,2020
14,India,14,FodderHerb,1,1,2020
1,USA,15,FodderHerb,1,1,2020
2,Canada,15,FodderHerb,1,1,2020
3,Western Europe,15,FodderHerb,1,1,2020
4,Japan,15,FodderHerb,1,1,2020
5,Australia_NZ,15,FodderHerb,1,1,2020
6,Former Soviet Union,15,FodderHerb,1,1,2020
7,China,15,FodderHerb,1,1,2020
10,Latin America,15,FodderHerb,1,1,2020
11,Southeast Asia,15,FodderHerb,1,1,2020
12,Eastern Europe,15,FodderHerb,1,1,2020
14,India,15,FodderHerb,1,1,2020
1,USA,16,FodderHerb,1,1,2020
2,Canada,16,FodderHerb,1,1,2020
3,Western Europe,16,FodderHerb,1,1,2020
5,Australia_NZ,16,FodderHerb,1,1,2020
6,Former Soviet Union,16,FodderHerb,1,1,2020
7,China,16,FodderHerb,1,1,2020
10,Latin America,16,FodderHerb,1,1,2020
11,Southeast Asia,16,FodderHerb,1,1,2020
12,Eastern Europe,16,FodderHerb,1,1,2020
14,India,16,FodderHerb,1,1,2020
5,Australia_NZ,17,FodderHerb,1,1,2020
7,China,17,FodderHerb,1,1,2020
10,Latin America,17,FodderHerb,1,1,2020
10,Latin America,18,FodderHerb,1,1,2020
5,Australia_NZ,1,Forest,1,1,2020
8,Middle East,1,Forest,1,1,2020
9,Africa,1,Forest,1,1,2020
10,Latin America,1,Forest,1,1,2020
11,Southeast Asia,1,Forest,1,1,2020
14,India,1,Forest,1,1,2020
5,Australia_NZ,2,Forest,1,1,2020
8,Middle East,2,Forest,1,1,2020
9,Africa,2,Forest,1,1,2020
10,Latin America,2,Forest,1,1,2020
14,India,2,Forest,1,1,2020
5,Australia_NZ,3,Forest,1,1,2020
8,Middle East,3,Forest,1,1,2020
9,Africa,3,Forest,1,1,2020
10,Latin America,3,Forest,1,1,2020
11,Southeast Asia,3,Forest,1,1,2020
14,India,3,Forest,1,1,2020
3,Western Europe,4,Forest,1,1,2020
5,Australia_NZ,4,Forest,1,1,2020
7,China,4,Forest,1,1,2020
9,Africa,4,Forest,1,1,2020
10,Latin America,4,Forest,1,1,2020
11,Southeast Asia,4,Forest,1,1,2020
14,India,4,Forest,1,1,2020
5,Australia_NZ,5,Forest,1,1,2020
7,China,5,Forest,1,1,2020
9,Africa,5,Forest,1,1,2020
10,Latin America,5,Forest,1,1,2020
11,Southeast Asia,5,Forest,1,1,2020
14,India,5,Forest,1,1,2020
5,Australia_NZ,6,Forest,1,1,2020
7,China,6,Forest,1,1,2020
9,Africa,6,Forest,1,1,2020
10,Latin America,6,Forest,1,1,2020
11,Southeast Asia,6,Forest,1,1,2020
14,India,6,Forest,1,1,2020
1,USA,7,Forest,1,1,2020
2,Canada,7,Forest,1,1,2020
3,Western Europe,7,Forest,1,1,2020
5,Australia_NZ,7,Forest,1,1,2020
6,Former Soviet Union,7,Forest,1,1,2020
7,China,7,Forest,1,1,2020
8,Middle East,7,Forest,1,1,2020
9,Africa,7,Forest,1,1,2020
10,Latin America,7,Forest,1,1,2020
11,Southeast Asia,7,Forest,1,1,2020
14,India,7,Forest,1,1,2020
1,USA,8,Forest,1,1,2020
2,Canada,8,Forest,1,1,2020
3,Western Europe,8,Forest,1,1,2020
5,Australia_NZ,8,Forest,1,1,2020
6,Former Soviet Union,8,Forest,1,1,2020
7,China,8,Forest,1,1,2020
8,Middle East,8,Forest,1,1,2020
9,Africa,8,Forest,1,1,2020
10,Latin America,8,Forest,1,1,2020
11,Southeast Asia,8,Forest,1,1,2020
12,Eastern Europe,8,Forest,1,1,2020
14,India,8,Forest,1,1,2020
1,USA,9,Forest,1,1,2020
2,Canada,9,Forest,1,1,2020
3,Western Europe,9,Forest,1,1,2020
4,Japan,9,Forest,1,1,2020
5,Australia_NZ,9,Forest,1,1,2020
6,Former Soviet Union,9,Forest,1,1,2020
7,China,9,Forest,1,1,2020
8,Middle East,9,Forest,1,1,2020
9,Africa,9,Forest,1,1,2020
10,Latin America,9,Forest,1,1,2020
11,Southeast Asia,9,Forest,1,1,2020
12,Eastern Europe,9,Forest,1,1,2020
14,India,9,Forest,1,1,2020
1,USA,10,Forest,1,1,2020
2,Canada,10,Forest,1,1,2020
3,Western Europe,10,Forest,1,1,2020
4,Japan,10,Forest,1,1,2020
5,Australia_NZ,10,Forest,1,1,2020
6,Former Soviet Union,10,Forest,1,1,2020
7,China,10,Forest,1,1,2020
8,Middle East,10,Forest,1,1,2020
9,Africa,10,Forest,1,1,2020
10,Latin America,10,Forest,1,1,2020
11,Southeast Asia,10,Forest,1,1,2020
12,Eastern Europe,10,Forest,1,1,2020
13,Korea,10,Forest,1,1,2020
14,India,10,Forest,1,1,2020
1,USA,11,Forest,1,1,2020
2,Canada,11,Forest,1,1,2020
3,Western Europe,11,Forest,1,1,2020
4,Japan,11,Forest,1,1,2020
5,Australia_NZ,11,Forest,1,1,2020
6,Former Soviet Union,11,Forest,1,1,2020
7,China,11,Forest,1,1,2020
9,Africa,11,Forest,1,1,2020
10,Latin America,11,Forest,1,1,2020
11,Southeast Asia,11,Forest,1,1,2020
12,Eastern Europe,11,Forest,1,1,2020
13,Korea,11,Forest,1,1,2020
14,India,11,Forest,1,1,2020
1,USA,12,Forest,1,1,2020
3,Western Europe,12,Forest,1,1,2020
4,Japan,12,Forest,1,1,2020
5,Australia_NZ,12,Forest,1,1,2020
6,Former Soviet Union,12,Forest,1,1,2020
7,China,12,Forest,1,1,2020
9,Africa,12,Forest,1,1,2020
10,Latin America,12,Forest,1,1,2020
11,Southeast Asia,12,Forest,1,1,2020
12,Eastern Europe,12,Forest,1,1,2020
14,India,12,Forest,1,1,2020
1,USA,13,Forest,1,1,2020
2,Canada,13,Forest,1,1,2020
3,Western Europe,13,Forest,1,1,2020
6,Former Soviet Union,13,Forest,1,1,2020
7,China,13,Forest,1,1,2020
10,Latin America,13,Forest,1,1,2020
11,Southeast Asia,13,Forest,1,1,2020
14,India,13,Forest,1,1,2020
1,USA,14,Forest,1,1,2020
2,Canada,14,Forest,1,1,2020
3,Western Europe,14,Forest,1,1,2020
6,Former Soviet Union,14,Forest,1,1,2020
7,China,14,Forest,1,1,2020
10,Latin America,14,Forest,1,1,2020
11,Southeast Asia,14,Forest,1,1,2020
14,India,14,Forest,1,1,2020
1,USA,15,Forest,1,1,2020
2,Canada,15,Forest,1,1,2020
3,Western Europe,15,Forest,1,1,2020
4,Japan,15,Forest,1,1,2020
5,Australia_NZ,15,Forest,1,1,2020
6,Former Soviet Union,15,Forest,1,1,2020
7,China,15,Forest,1,1,2020
10,Latin America,15,Forest,1,1,2020
11,Southeast Asia,15,Forest,1,1,2020
12,Eastern Europe,15,Forest,1,1,2020
14,India,15,Forest,1,1,2020
1,USA,16,Forest,1,1,2020
2,Canada,16,Forest,1,1,2020
3,Western Europe,16,Forest,1,1,2020
5,Australia_NZ,16,Forest,1,1,2020
6,Former Soviet Union,16,Forest,1,1,2020
7,China,16,Forest,1,1,2020
10,Latin America,16,Forest,1,1,2020
11,Southeast Asia,16,Forest,1,1,2020
12,Eastern Europe,16,Forest,1,1,2020
14,India,16,Forest,1,1,2020
5,Australia_NZ,17,Forest,1,1,2020
7,China,17,Forest,1,1,2020
10,Latin America,17,Forest,1,1,2020
10,Latin America,18,Forest,1,1,2020
5,Australia_NZ,1,Grassland,1,1,2020
8,Middle East,1,Grassland,1,1,2020
9,Africa,1,Grassland,1,1,2020
10,Latin America,1,Grassland,1,1,2020
11,Southeast Asia,1,Grassland,1,1,2020
14,India,1,Grassland,1,1,2020
5,Australia_NZ,2,Grassland,1,1,2020
8,Middle East,2,Grassland,1,1,2020
9,Africa,2,Grassland,1,1,2020
10,Latin America,2,Grassland,1,1,2020
14,India,2,Grassland,1,1,2020
5,Australia_NZ,3,Grassland,1,1,2020
8,Middle East,3,Grassland,1,1,2020
9,Africa,3,Grassland,1,1,2020
10,Latin America,3,Grassland,1,1,2020
11,Southeast Asia,3,Grassland,1,1,2020
14,India,3,Grassland,1,1,2020
3,Western Europe,4,Grassland,1,1,2020
5,Australia_NZ,4,Grassland,1,1,2020
7,China,4,Grassland,1,1,2020
9,Africa,4,Grassland,1,1,2020
10,Latin America,4,Grassland,1,1,2020
11,Southeast Asia,4,Grassland,1,1,2020
14,India,4,Grassland,1,1,2020
5,Australia_NZ,5,Grassland,1,1,2020
7,China,5,Grassland,1,1,2020
9,Africa,5,Grassland,1,1,2020
10,Latin America,5,Grassland,1,1,2020
11,Southeast Asia,5,Grassland,1,1,2020
14,India,5,Grassland,1,1,2020
5,Australia_NZ,6,Grassland,1,1,2020
7,China,6,Grassland,1,1,2020
9,Africa,6,Grassland,1,1,2020
10,Latin America,6,Grassland,1,1,2020
11,Southeast Asia,6,Grassland,1,1,2020
14,India,6,Grassland,1,1,2020
1,USA,7,Grassland,1,1,2020
2,Canada,7,Grassland,1,1,2020
3,Western Europe,7,Grassland,1,1,2020
5,Australia_NZ,7,Grassland,1,1,2020
6,Former Soviet Union,7,Grassland,1,1,2020
7,China,7,Grassland,1,1,2020
8,Middle East,7,Grassland,1,1,2020
9,Africa,7,Grassland,1,1,2020
10,Latin America,7,Grassland,1,1,2020
11,Southeast Asia,7,Grassland,1,1,2020
14,India,7,Grassland,1,1,2020
1,USA,8,Grassland,1,1,2020
2,Canada,8,Grassland,1,1,2020
3,Western Europe,8,Grassland,1,1,2020
5,Australia_NZ,8,Grassland,1,1,2020
6,Former Soviet Union,8,Grassland,1,1,2020
7,China,8,Grassland,1,1,2020
8,Middle East,8,Grassland,1,1,2020
9,Africa,8,Grassland,1,1,2020
10,Latin America,8,Grassland,1,1,2020
11,Southeast Asia,8,Grassland,1,1,2020
12,Eastern Europe,8,Grassland,1,1,2020
14,India,8,Grassland,1,1,2020
1,USA,9,Grassland,1,1,2020
2,Canada,9,Grassland,1,1,2020
3,Western Europe,9,Grassland,1,1,2020
4,Japan,9,Grassland,1,1,2020
5,Australia_NZ,9,Grassland,1,1,2020
6,Former Soviet Union,9,Grassland,1,1,2020
7,China,9,Grassland,1,1,2020
8,Middle East,9,Grassland,1,1,2020
9,Africa,9,Grassland,1,1,2020
10,Latin America,9,Grassland,1,1,2020
11,Southeast Asia,9,Grassland,1,1,2020
12,Eastern Europe,9,Grassland,1,1,2020
14,India,9,Grassland,1,1,2020
1,USA,10,Grassland,1,1,2020
2,Canada,10,Grassland,1,1,2020
3,Western Europe,10,Grassland,1,1,2020
4,Japan,10,Grassland,1,1,2020
5,Australia_NZ,10,Grassland,1,1,2020
6,Former Soviet Union,10,Grassland,1,1,2020
7,China,10,Grassland,1,1,2020
8,Middle East,10,Grassland,1,1,2020
9,Africa,10,Grassland,1,1,2020
10,Latin America,10,Grassland,1,1,2020
11,Southeast Asia,10,Grassland,1,1,2020
12,Eastern Europe,10,Grassland,1,1,2020
13,Korea,10,Grassland,1,1,2020
14,India,10,Grassland,1,1,2020
1,USA,11,Grassland,1,1,2020
2,Canada,11,Grassland,1,1,2020
3,Western Europe,11,Grassland,1,1,2020
4,Japan,11,Grassland,1,1,2020
5,Australia_NZ,11,Grassland,1,1,2020
6,Former Soviet Union,11,Grassland,1,1,2020
7,China,11,Grassland,1,1,2020
9,Africa,11,Grassland,1,1,2020
10,Latin America,11,Grassland,1,1,2020
11,Southeast Asia,11,Grassland,1,1,2020
12,Eastern Europe,11,Grassland,1,1,2020
13,Korea,11,Grassland,1,1,2020
14,India,11,Grassland,1,1,2020
1,USA,12,Grassland,1,1,2020
3,Western Europe,12,Grassland,1,1,2020
4,Japan,12,Grassland,1,1,2020
5,Australia_NZ,12,Grassland,1,1,2020
6,Former Soviet Union,12,Grassland,1,1,2020
7,China,12,Grassland,1,1,2020
9,Africa,12,Grassland,1,1,2020
10,Latin America,12,Grassland,1,1,2020
11,Southeast Asia,12,Grassland,1,1,2020
12,Eastern Europe,12,Grassland,1,1,2020
14,India,12,Grassland,1,1,2020
1,USA,13,Grassland,1,1,2020
2,Canada,13,Grassland,1,1,2020
3,Western Europe,13,Grassland,1,1,2020
6,Former Soviet Union,13,Grassland,1,1,2020
7,China,13,Grassland,1,1,2020
10,Latin America,13,Grassland,1,1,2020
11,Southeast Asia,13,Grassland,1,1,2020
14,India,13,Grassland,1,1,2020
1,USA,14,Grassland,1,1,2020
2,Canada,14,Grassland,1,1,2020
3,Western Europe,14,Grassland,1,1,2020
6,Former Soviet Union,14,Grassland,1,1,2020
7,China,14,Grassland,1,1,2020
10,Latin America,14,Grassland,1,1,2020
11,Southeast Asia,14,Grassland,1,1,2020
14,India,14,Grassland,1,1,2020
1,USA,15,Grassland,1,1,2020
2,Canada,15,Grassland,1,1,2020
3,Western Europe,15,Grassland,1,1,2020
4,Japan,15,Grassland,1,1,2020
5,Australia_NZ,15,Grassland,1,1,2020
6,Former Soviet Union,15,Grassland,1,1,2020
7,China,15,Grassland,1,1,2020
10,Latin America,15,Grassland,1,1,2020
11,Southeast Asia,15,Grassland,1,1,2020
12,Eastern Europe,15,Grassland,1,1,2020
14,India,15,Grassland,1,1,2020
1,USA,16,Grassland,1,1,2020
2,Canada,16,Grassland,1,1,2020
3,Western Europe,16,Grassland,1,1,2020
5,Australia_NZ,16,Grassland,1,1,2020
6,Former Soviet Union,16,Grassland,1,1,2020
7,China,16,Grassland,1,1,2020
10,Latin America,16,Grassland,1,1,2020
11,Southeast Asia,16,Grassland,1,1,2020
12,Eastern Europe,16,Grassland,1,1,2020
14,India,16,Grassland,1,1,2020
5,Australia_NZ,17,Grassland,1,1,2020
7,China,17,Grassland,1,1,2020
10,Latin America,17,Grassland,1,1,2020
10,Latin America,18,Grassland,1,1,2020
5,Australia_NZ,1,Jatropha,1,1,2020
8,Middle East,1,Jatropha,1,1,2020
9,Africa,1,Jatropha,1,1,2020
10,Latin America,1,Jatropha,1,1,2020
11,Southeast Asia,1,Jatropha,1,1,2020
14,India,1,Jatropha,1,1,2020
5,Australia_NZ,2,Jatropha,1,1,2020
8,Middle East,2,Jatropha,1,1,2020
9,Africa,2,Jatropha,1,1,2020
10,Latin America,2,Jatropha,1,1,2020
14,India,2,Jatropha,1,1,2020
8,Middle East,3,Jatropha,1,1,2020
9,Africa,3,Jatropha,1,1,2020
10,Latin America,3,Jatropha,1,1,2020
11,Southeast Asia,3,Jatropha,1,1,2020
14,India,3,Jatropha,1,1,2020
3,Western Europe,4,Jatropha,1,1,2020
5,Australia_NZ,4,Jatropha,1,1,2020
9,Africa,4,Jatropha,1,1,2020
10,Latin America,4,Jatropha,1,1,2020
11,Southeast Asia,4,Jatropha,1,1,2020
14,India,4,Jatropha,1,1,2020
9,Africa,5,Jatropha,1,1,2020
10,Latin America,5,Jatropha,1,1,2020
11,Southeast Asia,5,Jatropha,1,1,2020
14,India,5,Jatropha,1,1,2020
5,Australia_NZ,6,Jatropha,1,1,2020
7,China,6,Jatropha,1,1,2020
9,Africa,6,Jatropha,1,1,2020
10,Latin America,6,Jatropha,1,1,2020
11,Southeast Asia,6,Jatropha,1,1,2020
14,India,6,Jatropha,1,1,2020
1,USA,7,Jatropha,1,1,2020
2,Canada,7,Jatropha,1,1,2020
3,Western Europe,7,Jatropha,1,1,2020
5,Australia_NZ,7,Jatropha,1,1,2020
6,Former Soviet Union,7,Jatropha,1,1,2020
7,China,7,Jatropha,1,1,2020
8,Middle East,7,Jatropha,1,1,2020
9,Africa,7,Jatropha,1,1,2020
10,Latin America,7,Jatropha,1,1,2020
11,Southeast Asia,7,Jatropha,1,1,2020
14,India,7,Jatropha,1,1,2020
1,USA,8,Jatropha,1,1,2020
2,Canada,8,Jatropha,1,1,2020
3,Western Europe,8,Jatropha,1,1,2020
5,Australia_NZ,8,Jatropha,1,1,2020
6,Former Soviet Union,8,Jatropha,1,1,2020
7,China,8,Jatropha,1,1,2020
8,Middle East,8,Jatropha,1,1,2020
9,Africa,8,Jatropha,1,1,2020
10,Latin America,8,Jatropha,1,1,2020
11,Southeast Asia,8,Jatropha,1,1,2020
12,Eastern Europe,8,Jatropha,1,1,2020
14,India,8,Jatropha,1,1,2020
1,USA,9,Jatropha,1,1,2020
2,Canada,9,Jatropha,1,1,2020
3,Western Europe,9,Jatropha,1,1,2020
5,Australia_NZ,9,Jatropha,1,1,2020
6,Former Soviet Union,9,Jatropha,1,1,2020
7,China,9,Jatropha,1,1,2020
8,Middle East,9,Jatropha,1,1,2020
9,Africa,9,Jatropha,1,1,2020
10,Latin America,9,Jatropha,1,1,2020
11,Southeast Asia,9,Jatropha,1,1,2020
12,Eastern Europe,9,Jatropha,1,1,2020
14,India,9,Jatropha,1,1,2020
1,USA,10,Jatropha,1,1,2020
2,Canada,10,Jatropha,1,1,2020
3,Western Europe,10,Jatropha,1,1,2020
4,Japan,10,Jatropha,1,1,2020
5,Australia_NZ,10,Jatropha,1,1,2020
6,Former Soviet Union,10,Jatropha,1,1,2020
7,China,10,Jatropha,1,1,2020
8,Middle East,10,Jatropha,1,1,2020
9,Africa,10,Jatropha,1,1,2020
10,Latin America,10,Jatropha,1,1,2020
11,Southeast Asia,10,Jatropha,1,1,2020
12,Eastern Europe,10,Jatropha,1,1,2020
13,Korea,10,Jatropha,1,1,2020
14,India,10,Jatropha,1,1,2020
1,USA,11,Jatropha,1,1,2020
2,Canada,11,Jatropha,1,1,2020
3,Western Europe,11,Jatropha,1,1,2020
4,Japan,11,Jatropha,1,1,2020
5,Australia_NZ,11,Jatropha,1,1,2020
6,Former Soviet Union,11,Jatropha,1,1,2020
7,China,11,Jatropha,1,1,2020
9,Africa,11,Jatropha,1,1,2020
10,Latin America,11,Jatropha,1,1,2020
11,Southeast Asia,11,Jatropha,1,1,2020
12,Eastern Europe,11,Jatropha,1,1,2020
13,Korea,11,Jatropha,1,1,2020
14,India,11,Jatropha,1,1,2020
1,USA,12,Jatropha,1,1,2020
3,Western Europe,12,Jatropha,1,1,2020
4,Japan,12,Jatropha,1,1,2020
5,Australia_NZ,12,Jatropha,1,1,2020
6,Former Soviet Union,12,Jatropha,1,1,2020
7,China,12,Jatropha,1,1,2020
10,Latin America,12,Jatropha,1,1,2020
11,Southeast Asia,12,Jatropha,1,1,2020
12,Eastern Europe,12,Jatropha,1,1,2020
14,India,12,Jatropha,1,1,2020
1,USA,13,Jatropha,1,1,2020
2,Canada,13,Jatropha,1,1,2020
3,Western Europe,13,Jatropha,1,1,2020
6,Former Soviet Union,13,Jatropha,1,1,2020
7,China,13,Jatropha,1,1,2020
10,Latin America,13,Jatropha,1,1,2020
11,Southeast Asia,13,Jatropha,1,1,2020
14,India,13,Jatropha,1,1,2020
1,USA,14,Jatropha,1,1,2020
2,Canada,14,Jatropha,1,1,2020
3,Western Europe,14,Jatropha,1,1,2020
6,Former Soviet Union,14,Jatropha,1,1,2020
7,China,14,Jatropha,1,1,2020
10,Latin America,14,Jatropha,1,1,2020
11,Southeast Asia,14,Jatropha,1,1,2020
14,India,14,Jatropha,1,1,2020
1,USA,15,Jatropha,1,1,2020
2,Canada,15,Jatropha,1,1,2020
3,Western Europe,15,Jatropha,1,1,2020
5,Australia_NZ,15,Jatropha,1,1,2020
6,Former Soviet Union,15,Jatropha,1,1,2020
7,China,15,Jatropha,1,1,2020
10,Latin America,15,Jatropha,1,1,2020
11,Southeast Asia,15,Jatropha,1,1,2020
12,Eastern Europe,15,Jatropha,1,1,2020
14,India,15,Jatropha,1,1,2020
1,USA,16,Jatropha,1,1,2020
2,Canada,16,Jatropha,1,1,2020
3,Western Europe,16,Jatropha,1,1,2020
5,Australia_NZ,16,Jatropha,1,1,2020
6,Former Soviet Union,16,Jatropha,1,1,2020
7,China,16,Jatropha,1,1,2020
10,Latin America,16,Jatropha,1,1,2020
